name,price,url,image,description,dimensions,material,color,category,brand
Christina,£169.00,https://www.heals.com/christina-lundsteen-layla-cushion-pale-blue-50-x-60cm.html,https://www.heals.com/media/catalog/product//c/h/christina-lundsteen-cushions-3559_2_.jpg,,,,,,Heal's
Athena,£179.00,https://www.heals.com/athena-velvet-cushion-leaves-pale-rose-wine-40-x-70cm.html,https://www.heals.com/media/catalog/product//c/h/christina-lundsteen-athena-leaves---pale-rose---wine-0036__copy_1_.jpg,,,,,,Heal's
Jade,£169.00,https://www.heals.com/jade-velvet-cushion-silverblue-peacock-light-kit-50-x-60cm.html,https://www.heals.com/media/catalog/product//c/h/christina-lundsteen--jade-silver-blue---peacock---light-kit-0050__copy_1_.jpg,,,,,,Heal's
Christina,From£99.00,https://www.heals.com/christina-lundsteen-bolster-cushion-40cm.html,https://www.heals.com/media/catalog/product//c/h/christina-lundsteen-bolster-mustard-40cm-3599_2_.jpg,,,,,,Heal's
Christina,From£169.00,https://www.heals.com/christina-lundsteen-carla-cushion-40-x-60cm.html,https://www.heals.com/media/catalog/product//c/h/christina-lundsteen-cushions-3547_2_.jpg,,,,,,Heal's
Figure,£59.00,https://www.heals.com/figure-cushion-off-white-coffee-50-x-50cm.html,https://www.heals.com/media/catalog/product//f/e/fermliving-ss24-11495602.jpg,,,,,,Heal's
Figure,£59.00,https://www.heals.com/figure-cushion-dark-taupe-off-white-50-x-50cm.html,https://www.heals.com/media/catalog/product//f/e/fermliving_aw23_1104268227_figurecushion_012.jpg,,,,,,Heal's
Leaves,£100.00,https://www.heals.com/leaves-embroidered-cushion-cover-48-x-48cm.html,https://www.heals.com/media/catalog/product//1/7/1756_f.jpg,,,,,,Heal's
Busy Lizzie Hot Pink 45 x 45cm,£89.00£75.00,https://www.heals.com/busy-lizzie-hot-pink-45-x-45cm.html,https://www.heals.com/media/catalog/product//b/u/busy-lizzie-hot-pink-0425.jpg,,,,,,Heal's
Busy Lizzie Olive 45 x 45cm,£89.00£75.00,https://www.heals.com/busy-lizzie-olive-45-x-45cm.html,https://www.heals.com/media/catalog/product//b/u/busy-lizzie-olive-0428.jpg,,,,,,Heal's
Swimmers,£75.00,https://www.heals.com/swimmers-embroidered-cushion-45-x-45cm.html,https://www.heals.com/media/catalog/product//1/6/1694_cushion_swimmers_isolated_fine_little_day2.jpg,,,,,,Heal's
Tennis,£75.00,https://www.heals.com/tennis-embroidered-cushion-48-x-48cm.html,https://www.heals.com/media/catalog/product//1/6/1693_cushion_tennis_isolated_fine_little_day2.jpg,,,,,,Heal's
Bikers,£75.00,https://www.heals.com/bikers-embroidered-cushion-38-x-58cm.html,https://www.heals.com/media/catalog/product//1/7/1732_cushion_bikers_isolated_fine_little_day2.jpg,,,,,,Heal's
Skiers,£75.00,https://www.heals.com/skiers-embroidered-cushion-45-x-45cm.html,https://www.heals.com/media/catalog/product//1/6/1654_cushion_skiers_1_fine_little_day_1.jpg,,,,,,Heal's
Golfers,£75.00,https://www.heals.com/golfers-embroidered-cushion-48-x-48cm.html,https://www.heals.com/media/catalog/product//1/6/1689_cushion_golfers_1_fine_little_day2.jpg,,,,,,Heal's
Heal's,£95.00£76.00,https://www.heals.com/heal-s-loop-cushion-navy-green-45-x-45cm.html,https://www.heals.com/media/catalog/product//w/o/wool-yarn-loop-cushion-0251.jpg,,,,,,Heal's
Heal's,£95.00£76.00,https://www.heals.com/heal-s-loop-cushion-burgundy-pink-45-x-45cm.html,https://www.heals.com/media/catalog/product//w/o/wool-yarn-loop-cushion-0239.jpg,,,,,,Heal's
Charlotte,£65.00£52.00,https://www.heals.com/charlotte-devereux-mediterranean-sun-43-x-43cm.html,https://www.heals.com/media/catalog/product//c/h/charlotte-devereux-under-the-mediterranean-43-x-43-cm-0035.jpg,,,,,,Heal's
Limited,£65.00£52.00,https://www.heals.com/limited-edition-linen-cushion-light-yellow-olive-green-45-x-45cm.html,https://www.heals.com/media/catalog/product//i/m/imited-edition-linen-colour-cushion--0471.jpg,,,,,,Heal's
Slända,£75.00,https://www.heals.com/slanda-embroidered-cushion-cover-48-x-48cm.html,https://www.heals.com/media/catalog/product//1/7/1734_cushion_cover_sl-nda_isolated_fine_little_day.jpg,,,,,,Heal's
Meadow,£75.00,https://www.heals.com/meadow-embroidered-cushion-cover-48-x-48cm.html,https://www.heals.com/media/catalog/product//1/6/1660_cushion_meadow_1_fine_little_day.jpg,,,,,,Heal's
Eclipse Cushion Forest,From£70.00,https://www.heals.com/eclipse-cushion-forest.html,https://www.heals.com/media/catalog/product//e/c/eclipse_cushion_50x50_col11_green_green_forest_hero_2.jpg,,,,,,Heal's
